timestamp,date,hour,is_weekend,volume,isp,forecast_volume,mfrr_ratio_neg,afrr_ratio_neg,discharge_kwh,forced_kwh,smart_kwh,total_charge_kwh,soc_kwh,cost_eur,is_smart_neg_isp,strategy
2026-01-01 13:15:00,2026-01-01,13,False,-25.69,102.53,-11.84,100.0,92.68,0.0,0.0,0.0,0.0,25.5,0.0,False,S_BE_OPT
2026-01-01 13:30:00,2026-01-01,13,False,-65.51,102.53,-41.38,100.0,93.9,0.0,0.0,0.0,0.0,33.75,0.0,False,S1
2026-01-01 13:30:00,2026-01-01,13,False,-65.51,102.53,-41.38,100.0,93.9,0.0,0.0,0.0,0.0,25.5,0.0,False,S2
2026-01-01 13:30:00,2026-01-01,13,False,-65.51,102.53,-41.38,100.0,93.9,0.0,0.0,0.0,0.0,25.5,0.0,False,S_BE_OPT
2026-01-01 13:45:00,2026-01-01,13,False,-29.35,94.23,-17.48,100.0,92.69,0.0,0.0,0.0,0.0,33.75,0.0,False,S1
2026-01-01 13:45:00,2026-01-01,13,False,-29.35,94.23,-17.48,100.0,92.69,0.0,0.0,0.0,0.0,25.5,0.0,False,S2
2026-01-01 13:45:00,2026-01-01,13,False,-29.35,94.23,-17.48,100.0,92.69,0.0,0.0,0.0,0.0,25.5,0.0,False,S_BE_OPT
2026-01-01 14:00:00,2026-01-01,14,False,-82.02,82.5,-77.11,100.0,91.8,0.0,0.0,0.0,0.0,33.75,0.0,False,S1
2026-01-01 14:00:00,2026-01-01,14,False,-82.02,82.5,-77.11,100.0,91.8,0.0,0.0,0.0,0.0,25.5,0.0,False,S2
2026-01-01 14:00:00,2026-01-01,14,False,-82.02,82.5,-77.11,100.0,91.8,0.0,0.0,0.0,0.0,25.5,0.0,False,S_BE_OPT
2026-01-01 14:15:00,2026-01-01,14,False,-93.08,70.05,-24.26,100.0,88.86,0.0,0.0,0.0,0.0,33.75,0.0,False,S1
